Date,MV_gamma_1,MV_gamma_2,MV_gamma_5,MV_gamma_10,MV_gamma_20,MV_gamma_50,MV_gamma_100
2010-05-20,-0.007930574517182376,-0.0033386761724992775,0.0003456130544248204,0.00010596008890462194,0.00020502159971558243,0.0004441420024869913,0.000518576142549021
2010-05-21,-0.004377842388951003,-0.0011957483413249648,0.0012561550999308224,0.0018356152364489287,0.002288376355346289,0.0027119903080941032,0.0028781906119819123
2010-05-24,0.013403350391590907,0.0076210493799937495,0.0030973806391880743,0.0020323108152380254,0.0013788151082270161,0.000781567644599912,0.0004830094687795494
2010-05-25,0.004050836825593596,0.00324571484497449,0.0028400550084974885,0.0029153196616045207,0.0028521974148345564,0.0026851293332861292,0.0025846192650502697
2010-05-26,0.009200143271069772,0.004805886445052643,0.0007523620607463588,-0.001340819077594646,-0.002277392029220837,-0.002626060058090185,-0.002613816928063173
2010-05-27,0.0033541714839819825,0.0009689243718615792,-0.0017910072437450353,-0.0020181341841573053,-0.0021534345520278775,-0.002086331256956675,-0.001994678548554618
2010-05-28,0.0011117767246300314,0.0015993574816439704,0.0023796506028654907,0.002787997166203482,0.002935823985456887,0.002899750053280137,0.002816088831029573
2010-06-01,0.008664252566562558,0.005478394895024996,0.0021300483120696434,0.0011290323124140134,0.0006492428797246763,7.037419243394183e-05,-0.0004414991897189191
2010-06-02,-0.00108418678080624,-0.0022995000501924157,-0.002372522685386458,-0.0020078297704327897,-0.0015730384613991122,-0.0012916354632092064,-0.0011776880981398952
2010-06-03,-0.015194520232622133,-0.010130197798229323,-0.005401882233421751,-0.0033477466004223633,-0.001992490277384351,-0.0011808420859529267,-0.0008065295003736317
2010-06-04,0.010427291143638495,0.010293218990008235,0.009474609792522903,0.008283911581904002,0.007252982151445986,0.006563769877558467,0.0060145440221766044
2010-06-07,0.01929688099842153,0.013444284752350821,0.007404028736463397,0.004792056228660968,0.003107778741248124,0.002130251000418637,0.0018040785448234509
2010-06-08,-0.004033235861464646,-0.0032967517685934533,-0.00200326158295272,-0.0022020273878814445,-0.002593392606548006,-0.002513419813142903,-0.002356732485548796
2010-06-09,-0.003636383627905415,-0.002143985302709206,-0.0010223544855705313,-0.0007680188032527235,-0.0008515323073893244,-0.0007608517689692285,-0.0005767615374121515
2010-06-10,-0.013188422755057716,-0.010746997384001533,-0.007683170543576701,-0.005989019576916221,-0.0048475117138244705,-0.004099595102466491,-0.0037174024663186866
2010-06-11,0.008741707202377214,0.007966703172143097,0.007102823859062912,0.006669827037126375,0.006528495378533172,0.006360433742145899,0.006279441647036643
2010-06-14,-0.0034164122142769093,-0.0021997566678194636,-0.0012362462206900737,-0.0009572291020274459,-0.0008837368238987509,-0.0007807651442268693,-0.0006486760345328912
2010-06-15,0.011622068405727326,0.00665888752986965,0.0028292788713286665,0.002233925524445457,0.002298866505234143,0.002224583490163745,0.002151735263123955
2010-06-16,-0.005454963234993282,-0.0026561945190662906,9.044665372637262e-05,0.001056356754885357,0.0016822875374258306,0.002081288736086151,0.002192568723423216
2010-06-17,0.013047449621017337,0.009905488370463233,0.006615937265425975,0.0060383298392487905,0.005787607280945517,0.0054143592550135455,0.00517406245361185
2010-06-18,0.007629206209814221,0.004045395777619865,0.0009202392629197309,0.0002027329562237501,-0.00013492972214124155,-0.0004387122726673409,-0.0006436743210086471
2010-06-21,-0.019864872405299105,-0.012999965849353146,-0.00564167740289756,-0.003912282356747343,-0.003369850006702313,-0.0026389979160754695,-0.0023255086395501667
2010-06-22,0.008804697104038084,0.007034256442514097,0.0049864249091498,0.004227630685784689,0.003909001021745073,0.0036123072587472826,0.0034119056308326012
2010-06-23,-0.004116920224073284,-0.001238738834454911,0.0014537111476291553,0.0018116024480629989,0.0017955284060784393,0.001787657266949294,0.0016824429651869366
2010-06-24,0.0028938076117404066,0.0011031999150148408,-0.000888351361151507,-0.001725953207004971,-0.0022470570141451818,-0.0024817619529448054,-0.002486004749830184
2010-06-25,0.012036265625595233,0.008620310778401086,0.005406692050289985,0.004008759117351213,0.0030582907952831917,0.00268847074414702,0.002795604368407867
2010-06-28,-0.013603825889581422,-0.006347653087475091,0.0003154838556689299,0.002296881004363094,0.003243929268280432,0.00386108535738261,0.0040316197571470536
2010-06-29,0.0014864996410375308,0.0018192953047335703,0.0010398446366122194,5.699875763665041e-05,-0.0009424464949997491,-0.0015691768944058326,-0.0018720374630015746
2010-06-30,0.0033809157099187193,0.0024384828712971096,0.0014545328860688933,0.0007562745319447117,0.00010624452118812577,-0.00011540284108213505,-9.097383412115523e-05
2010-07-01,-0.038132791364037244,-0.02439094134652553,-0.01163201547833781,-0.00671437308770928,-0.004693267006862456,-0.003267850056624111,-0.0027825552472710013
2010-07-02,0.012388894885264179,0.004623455886874073,0.001597245763515831,0.00031190899213107137,-0.00032578557953710785,-0.0007010324912435362,-0.0010264457381314873
2010-07-06,-0.016710229116043918,-0.00900576226619576,-0.004012940990602454,-0.0009920135994561097,0.00032387048908621985,0.0014125356026828406,0.0016988011915188839
2010-07-07,0.010471211068581843,0.004736221501987492,0.003274783273811366,0.002291983001744935,0.0027157006464919586,0.0028215132243729624,0.0029079265043860936
2010-07-08,-0.004416921743163549,-0.004380649952189675,-0.0022584046551785697,-0.001692862797267325,-0.0013217839681921584,-0.001066936122525397,-0.0008019932703435817
2010-07-09,0.009811459173423298,0.0050085152378267495,0.0017303226421783169,0.00030099613602985187,-0.0001213793165197874,-0.00039663409457779686,-0.0005051998690945858
2010-07-12,-0.008617809904125417,-0.005573698533697935,-0.001342367760210128,-0.0004030942398975945,0.0003493025746432732,0.0006740488361789421,0.00056205209999316
2010-07-13,0.008692721481761367,0.003895140410263176,0.0006913080277883843,-0.00033647480825027554,-0.0005220164594180732,-0.000706541148216222,-0.0005567254454633686
2010-07-14,-0.000506905372847477,0.002561677169863108,0.002771290436150986,0.0031208585120645616,0.003629085065326443,0.003929396381876504,0.003918475545272804
2010-07-15,-0.000591711297289077,0.0026091989948970884,0.0029243724875112065,0.0033754455633974167,0.0036768035446703706,0.0039033536509420763,0.004019397928906043
2010-07-16,-0.013194660847764994,-0.008266681318243596,-0.0018180909401347423,-0.00027145713663989657,-0.00032005825703351753,-0.0002994165029382989,-0.00028252073823387125
2010-07-19,-0.008056866680606678,-0.006641331355642488,-0.0033343426910681373,-0.002334570164570837,-0.0017337044200396168,-0.0013447303164686453,-0.0012744265392593546
2010-07-20,0.00794952059555265,0.006316016280571324,0.003946329304320484,0.0036303762577030163,0.003418959219779971,0.003349020507421807,0.0033360652831395665
2010-07-21,-0.0068581440693563644,0.00015644464606712205,0.0011908766210693145,0.002445527921866253,0.002509905296339987,0.0026603977668617773,0.0027564811589562144
2010-07-22,0.008718185344213092,0.0032943117240797903,0.0008295247750007562,-3.7620320199827084e-05,6.990267221240742e-05,0.00014299157810326868,0.0002938614329477396
2010-07-23,-0.0065891170288016054,-0.00707301778508429,-0.0032044402309129305,-0.002436089767517524,-0.0019566120693637057,-0.0016984644324575804,-0.0015044283706501238
2010-07-26,-0.0049099790602924465,-0.002629756274780015,-0.00041402310557037136,-3.7726692315609434e-05,0.00023577521793338718,0.0003709389953956421,0.0005614155941044974
2010-07-27,-0.017399534332185773,-0.014184213219422648,-0.0072402996642325634,-0.005513330229271918,-0.004602316963922881,-0.004045608441672344,-0.003918982122406711
2010-07-28,0.002378615301224185,0.0024648826858164608,0.0033273091569672175,0.0031224714552731125,0.0025985779259163344,0.0023151305025832514,0.0022483918131495084
2010-07-29,0.0044823515792555835,0.002387297151869694,0.002235881480471269,0.0021437506751582625,0.00161451367689458,0.0014556309312221405,0.0016246971449467296
2010-07-30,0.010499579810159698,0.0119185463251954,0.007006873812024361,0.005976682183256088,0.005367733073599279,0.0050932173022324445,0.005131245567705056
2010-08-02,0.002282177301956345,0.0003885198457767025,0.00024669491223661133,-4.11805839017898e-05,3.705693158106982e-05,0.00016405969807031795,0.00037625262285145844
2010-08-03,0.003057252227482543,0.0033087723688627335,0.003362794757304721,0.003396532257135876,0.003303939507582898,0.0032406079102507146,0.003250473208058491
2010-08-04,0.006163960839805638,0.001947410667439975,-0.0006444549112316622,-0.0016355965616007273,-0.001639341452911336,-0.001599041314328642,-0.001589092788285118
2010-08-05,0.0013309599987807452,0.0021346971055891117,0.002810611195898316,0.003033615137839174,0.003171258669671051,0.003189407989816706,0.003106555971628344
2010-08-06,0.006656261945796382,0.006575004429757891,0.005649432436658053,0.005457734010470228,0.005262813009998313,0.005032690339832113,0.004812638878841646
2010-08-09,-0.002806254333523217,-0.0016025281887513954,-0.0006187456115390733,-0.0003837236534325328,-9.478992875278092e-05,0.00017235643982793647,0.0003233076023225756
2010-08-10,0.002021805373092711,0.0025105069105268996,0.0032214527831841977,0.0032753940240948243,0.003096814175621132,0.002763302985349547,0.002555710185637272
2010-08-11,-0.004424634277116923,-0.0006443643554033818,0.0003042294142585611,0.0006979169830474419,0.00029289411952970745,-0.00024506967759518883,-0.0004635420049219352
2010-08-12,0.010514145331111724,0.004681371252027278,0.000640395429549967,-0.0006532302383450705,-0.0015060302900838929,-0.002049174366680284,-0.0023723659273044984
2010-08-13,-7.397254775687312e-05,0.002296285827168676,0.0029317959028720697,0.0034310811608009306,0.00314085596162772,0.0028656034014864495,0.0028163307660882264
2010-08-16,0.008018917793575886,0.00893927411711326,0.0067474804323848225,0.006623468096299101,0.006406051966875603,0.006336532096722136,0.006225957159319284
2010-08-17,0.0014118828597200483,-0.0004176481223421291,-0.0016909193230960629,-0.0021385734464813844,-0.002101060538363231,-0.0020307551732942075,-0.001893512803672115
2010-08-18,0.0037338068870098606,0.0021360608259151093,0.0005945173300336837,0.00016964053717138938,0.00014167342420079443,5.6235485397682083e-05,-8.862658302433157e-05
2010-08-19,4.815738393393332e-06,0.0018008273119189955,0.0017125948439873362,0.002062981269060682,0.0018288573904750027,0.001564674226995244,0.001393952573595536
2010-08-20,-0.0034418925885606466,-0.0031734598428356797,-0.002776897614463314,-0.0025918545652611202,-0.0023635823010969004,-0.002283973118859528,-0.002360310616040806
2010-08-23,-0.0017719925205957887,-0.0007968530033807264,0.00018441845657357625,0.000418836052560545,0.0002041704057660354,-8.181602936718768e-05,-0.00018407966061972925
2010-08-24,0.004479815619695682,0.006235352316038778,0.005453807637466612,0.005358311873693511,0.004582063629632538,0.004013096630770319,0.00385994760234043
2010-08-25,0.008585574722525191,0.003863929107644326,4.230051594755757e-05,-0.0013347129699773363,-0.001586314444360637,-0.0018226713675598694,-0.0019277987442347655
2010-08-26,-0.0032825978401480604,6.156190979922371e-05,0.0015127829350274347,0.0021420865433121605,0.0019862905791343533,0.001995517997914309,0.0022554957972762413
2010-08-27,0.0009491077447214558,-0.004830326938118912,-0.0062254914750290435,-0.007119180693736071,-0.007293377150017877,-0.007129563762945601,-0.00694839333779218
2010-08-30,-0.0009658318602064897,0.0030942465746737202,0.004261520507814254,0.004902519212062861,0.004895868383670843,0.0046685171438094475,0.004644608589202681
2010-08-31,0.0095761701636643,0.008124289142132923,0.005554629924613419,0.0049057669969743145,0.004210725115870284,0.0036341456638067093,0.0032952227986293714
2010-09-01,-0.003697504084984593,-0.0071907129099808564,-0.004072252585402891,-0.003430802069201766,-0.0025165031409960514,-0.0015570110063872766,-0.0011511398874203271
2010-09-02,0.004227356747821265,2.5435349626512505e-07,-0.0004300159502380607,-0.0013315908330649995,-0.00132950078823868,-0.0013207725792767633,-0.0013340150642981996
2010-09-03,-0.0037479316621010783,-0.005411854415339978,-0.004185689430820094,-0.0038869552883873393,-0.0031777428983217337,-0.00254454735496068,-0.0023562202543248034
2010-09-07,0.007302326517371283,0.010087312699889717,0.006300325232381665,0.005898565303766867,0.005636384491405133,0.005367442338549022,0.005281873649733981
2010-09-08,-0.0003023294637289897,-0.0025808772382922562,-0.0016132249793533449,-0.0016823050100132075,-0.0012635638332859633,-0.0008418789322233167,-0.0007996411735450293
2010-09-09,-0.009920811835414045,-0.013103130445200173,-0.00821664210521611,-0.007169107529241603,-0.006360642218609325,-0.005753338595670843,-0.005697009717807289
2010-09-10,0.0011480415397955301,-0.00039369332187288997,-0.0008680975242225664,-0.0011561194479566828,-0.0012078818535120606,-0.0012096624457578198,-0.00113558126259794
2010-09-13,-0.00040863339202212856,0.0022147835507257962,0.0034339657802611168,0.004263186709244415,0.00472811261364714,0.005321430477857048,0.005597063084005427
2010-09-14,0.01894329055676347,0.014703821545676732,0.00866896449539234,0.006770801815149552,0.006028305663461575,0.005481005156330987,0.005151265387206561
2010-09-15,-0.0012353328334003821,-0.004880522931178133,-0.0018312184144808619,-0.002161739541776786,-0.002040727660161612,-0.0019743323259759915,-0.002002886449398944
2010-09-16,0.004684274414330947,-0.0003675184213094429,-0.0009586827220835481,-0.0016277938160296213,-0.0015746880155610432,-0.0016777930165458033,-0.0019274892829179713
2010-09-17,-0.0004484354663837342,0.0011208143628269607,0.0015442425803875448,0.0017581156509502982,0.001982210347052371,0.0021420183222293776,0.0022266777258974635
2010-09-20,0.0030615984326265444,0.005142240732215475,0.003924167310204618,0.003778669173871263,0.004076073455103746,0.004502700743707511,0.0047189335553847744
2010-09-21,0.009069563719258378,0.009128756514684255,0.007772004485940398,0.0073304244953733555,0.007160605892986283,0.007019733462901634,0.006762589928068996
2010-09-22,0.0016910630666258086,0.0030370948196041248,0.0004886693941232867,0.0004045904041161119,0.00036249481119488003,0.00046601999878004285,0.0005260750944831027
2010-09-23,0.0005952561399615863,-0.00014738871621189364,-0.0002180112962666403,-0.00011069929392681921,0.00026642463308190756,0.0006280812328900431,0.0006434271333062291
2010-09-24,0.0025647927476823984,-0.0009533436105781945,-0.0006466237301492317,-0.0012562284915978994,-0.0010056190104325013,-0.0005865326584997277,-0.0003475690260866804
2010-09-27,0.0009182087978096831,0.005192119138887952,0.004242982609654611,0.004951978849925931,0.0050104161542419146,0.005046046215007927,0.005017856628223738
2010-09-28,0.008758547648446635,0.007897832470691979,0.004817352500944727,0.004160906290266553,0.00358680132488165,0.003252357511406734,0.0031559632677720106
2010-09-29,0.00044113701296066843,-0.0014418513505589647,-0.0016289364477218848,-0.0015888396540060246,-0.001624493620742351,-0.0014766721707130115,-0.0012925894463832188
2010-09-30,-0.0002930943823408194,-0.0002296314134909716,-0.00033080704589094623,-0.00014595655057403345,-0.0004596738798068323,-0.0007279360181943195,-0.0007247436987634082
2010-10-01,0.00656900480649214,0.002758254857983422,0.0022058648501217526,0.0017690683177427058,0.001184364403428395,0.0009928596744619433,0.0009119065341354204
2010-10-04,-0.0025333567588514683,-0.00035674089063764125,0.001759798835299975,0.001863628376789661,0.001240565531271276,0.0008741959828986179,0.0009291272860971755
2010-10-05,0.01723355065334231,0.009942088650300773,0.0061514041868577785,0.004473316274642869,0.0044744794121300835,0.0044869085151779675,0.004417119908690648
2010-10-06,0.006440615896391666,0.0075746412934247775,0.005656302633783028,0.00528235329912663,0.004588178151468725,0.004324512845573336,0.004259651103234896
2010-10-07,-0.01025147735232923,-0.008663654173139523,-0.002052695400175386,-0.0008949946840445255,-4.529251807705581e-05,0.0002649524732050157,0.0003227033133696988
2010-10-08,0.008383702014638228,0.004135989263414075,0.002890605247944489,0.0022916171248594797,0.002113539575337109,0.002337846331533111,0.00263984643350601
2010-10-11,0.004217452768288554,0.0027452684528828097,0.0019139314831619902,0.0016089394732849982,0.0014495180290778897,0.0012686307997225033,0.001111442400387297
2010-10-12,-0.002836073053715693,-0.004250566160009295,-0.0021417884139649512,-0.002217814989081135,-0.0018358243858765944,-0.001716119026338947,-0.0016215658318891046
2010-10-13,0.014271983179275693,0.009091495501056368,0.004670631269548364,0.0033753266323421904,0.0027372139137120666,0.002412561945403624,0.0021892806528742703
2010-10-14,0.0031003438039185482,-0.0025617740058024863,-0.002916822769018612,-0.003845341366252253,-0.00420070488319868,-0.0044412210375260885,-0.00456739512624138
2010-10-15,-0.008087298489755979,-0.008791231798227161,-0.00514784012662306,-0.004189847272560665,-0.002411721390707333,-0.0019300057091665712,-0.0019710952940616977
2010-10-18,0.005063199278664499,0.006331650551452128,0.005165469761504005,0.004551606916155748,0.003794535932145182,0.0036066456086603083,0.003698065287470076
2010-10-19,-0.027308840926283384,-0.01645727766263605,-0.0067382818613898054,-0.0035876490457428245,-0.0019423127814465202,-0.0012314357422262834,-0.0010593376689735923
2010-10-20,0.009094677913511928,0.007507238450481291,0.003357708342164978,0.0023783342535237395,0.0017555344021187302,0.0015222654993787277,0.0016735963920706531
2010-10-21,-0.013457432364121558,-0.011937627237507797,-0.007174838633647984,-0.006170559367764561,-0.005441385209664196,-0.005165539491085669,-0.005138694729221349
2010-10-22,0.002370370664839916,0.0034244415462041378,0.000897534569227032,0.0009917148218705485,0.0013449566076377817,0.0015492979412465857,0.0016212770620047667
2010-10-25,0.007896889188205192,0.006020975039789489,0.0024677182575165713,0.0018240224221608425,0.0015326496130545486,0.0013587907262762045,0.0012471976271963836
2010-10-26,-0.0013825974380086148,-0.005683572846041596,-0.004677534493079061,-0.0047958977217053,-0.004505081197509253,-0.004400070836690806,-0.004382245293576448
2010-10-27,-0.01014198056122606,-0.009293293171118933,-0.006724333492774903,-0.00613179393789709,-0.005184959809550138,-0.004812138190013915,-0.004720600815600773
2010-10-28,0.011717245583696467,0.008045524507479751,0.006857439741417615,0.006054478676271069,0.005654566017479823,0.005330285181384564,0.0052103694417626745
2010-10-29,0.010073298698420219,0.009033104238918899,0.005531729837371824,0.0047894929701142175,0.0041576113778027946,0.003837797843356805,0.003651539685285421
2010-11-01,-0.004398953804997885,-0.002822961294461246,-0.001967906143747311,-0.0017799896877485066,-0.0017237984563870379,-0.001743680250175017,-0.0015521600111089162
2010-11-02,0.004449154847507408,0.004052121117384511,0.003900611779028562,0.003908450868909341,0.004161633966988987,0.004466481199461025,0.004521375935266692
2010-11-03,-0.006297703614114303,-0.001985231188543546,0.0003687941887324797,0.0013904019672896784,0.0021175746006807383,0.0026064062276214273,0.00283535923356637
2010-11-04,0.03262459315715138,0.021692267015349653,0.015269222969649832,0.013097925723016601,0.011725607127020421,0.011024867415955875,0.010774388744966057
2010-11-05,0.002875534840130589,9.776136401984381e-05,-0.001597936978322445,-0.0022063600838488906,-0.0026636300785018996,-0.00287677143768883,-0.002889299277067492
2010-11-08,0.009114460377480205,0.004902030046880945,0.002257954128198847,0.0013121541365896938,0.0009990672123030286,0.0007846550293266752,0.0006616957848590843
2010-11-09,-0.017131359348204644,-0.014185940340740832,-0.011599240127219912,-0.010246882966417181,-0.008970105420829322,-0.008223468189773153,-0.008088550823259655
2010-11-10,0.011979487366426955,0.008488068163357898,0.005364261017170913,0.004037577835135142,0.003552025724459451,0.0033897625593579672,0.003433783171810312
2010-11-11,0.0023445637307357714,0.0005625186797642012,-0.0007234180096571396,-0.0011622392559827999,-0.001462768702493067,-0.0016518260224289705,-0.0018202686131473245
2010-11-12,-0.02726418695701549,-0.018685819256372138,-0.013097643071803944,-0.011144480729876727,-0.010535894366577203,-0.010329020704193614,-0.01052294832590428
2010-11-15,-0.00958725716306219,-0.010982313287055456,-0.011236353875885285,-0.010990146927017275,-0.010745448560510074,-0.010512654662888421,-0.01041533158219543
2010-11-16,-0.011815548773211781,-0.00428730122864851,-0.00016416300242660942,0.0008835838420897524,0.0014286688067002284,0.0016850151969616256,0.001535350554271231
2010-11-17,-0.0037934313542516973,-0.00305223190849524,-0.0022184858870871738,-0.0018094207970261733,-0.0016744361007134945,-0.0016641693463778084,-0.001760911559923306
2010-11-18,0.012501592160904629,0.005967947930354933,0.0027942310733561904,0.0021641730934598424,0.002136815472401743,0.0022194018407146743,0.0023028525169304093
2010-11-19,0.0011117839218883763,0.0016449468265162803,0.0018620512233402664,0.0017885434820852364,0.0016838979033007018,0.0015629930193665764,0.001335458692481195
2010-11-22,0.009182743035631713,0.007340987858873049,0.005629322551004234,0.00474037183595355,0.0047277242356289495,0.004703986636221069,0.004668019445696725
2010-11-23,0.006025845614807457,0.0039021581793698967,0.00187373144449543,0.0006518090176212965,-0.0003576863174056255,-0.000866273603964296,-0.000945257692161583
2010-11-24,-0.0007856834309462046,-0.004430653392234807,-0.006108502214793754,-0.006199427549225089,-0.005648590514580221,-0.005227753055401019,-0.005028647271693498
2010-11-26,-0.007344417729398867,-0.002225476188478348,0.00047337285169657406,0.0011934222406191353,0.0013756294195437224,0.0015599184118855192,0.0018404504556153167
2010-11-29,0.002786767101108145,0.002415160463380195,0.0021993932665187454,0.002158878157790589,0.002034818216493539,0.0019862907223686666,0.001966608329164954
2010-11-30,0.012953323783113202,0.007633391518653276,0.004361240772894126,0.0032330201367991585,0.0020379820465663556,0.0012524523375889718,0.0008479781268164732
2010-12-01,0.00014139779681276998,-0.0034366280843795005,-0.006442377309038738,-0.006733315148559127,-0.0064533559864090595,-0.006308678145477531,-0.006065177615780515
2010-12-02,-0.00012120508074953129,-0.0003787769975782673,-0.0009771718368377647,-0.0010005974620946878,-0.0008614956438609545,-0.0007710356364767357,-0.0006361586889708226
2010-12-03,0.019658521214202862,0.012813378208530457,0.006005066398033998,0.0038263765705868202,0.0027507945026201686,0.0021352819263027456,0.0019072943657343355
2010-12-06,0.007135624839121224,0.006736724583320308,0.005980139721555977,0.005473017870195607,0.00514499513579314,0.005027930849285545,0.004891956277528253
2010-12-07,-0.017263910729632514,-0.016167090394128447,-0.014349574668730436,-0.013409584362836569,-0.012921545052425043,-0.01261913549105731,-0.012589000240934567
2010-12-08,-0.012689876716846515,-0.011387368704894207,-0.009549684112963974,-0.008415240555396775,-0.007490661844494317,-0.006986759780023721,-0.006652875155621296
2010-12-09,0.0033441279509727195,0.002601109159863224,0.0018711833372402342,0.0016859073853150441,0.0017124425013257394,0.0017381030909311423,0.001620710506914369
2010-12-10,0.0007436120588775186,-0.001776360243961106,-0.004334639522274419,-0.004951465073614769,-0.005112079075200726,-0.005186029296229577,-0.0053537591905292725
2010-12-13,0.004505264485332061,0.004040070606490254,0.0030327618587850935,0.0023814851734238474,0.001968124793265247,0.0017586435644114662,0.0019101175236875267
2010-12-14,0.0001796352755467634,-0.0032437096825407297,-0.005908686079010739,-0.006409957781555953,-0.006548587456259303,-0.006732282935309697,-0.0069522830388809576
2010-12-15,-0.010772386555125135,-0.008783910365626868,-0.00646591593396828,-0.005521651341446776,-0.004977110671042451,-0.004627462249677583,-0.004448338851660516
2010-12-16,-0.006013773901174968,-0.002156073511425882,0.0018784867775805125,0.0034274151570292677,0.004369152685828714,0.004941894223400745,0.005045759021056417
2010-12-17,0.0033014424302333367,0.005114012095032372,0.006502070895730183,0.0066439447398236595,0.006589957505470201,0.006632777239389931,0.006779709810441847
2010-12-20,0.007155327172810866,0.005029459774855249,0.0026158250612020595,0.0016636233613864793,0.0010545940379540486,0.0007477041204706492,0.0007541829493002972
2010-12-21,0.0022063437749895165,0.0024406487106920505,0.002429076258791296,0.002438432438305993,0.002480421094197327,0.002576455811502232,0.00264692344597961
2010-12-22,-0.0012865137642522617,-0.0013845588487326754,-0.001480523485938856,-0.0015776323516956126,-0.001734470759162332,-0.0018150761711250851,-0.0017254004345854668
2010-12-23,-0.0030093966948593343,-0.0030520569943915943,-0.002864319576533214,-0.0028169967611253455,-0.002833005411355116,-0.002822659003374195,-0.002748478569821633
2010-12-27,0.003393757635712813,0.003740998454087041,0.003679028776800708,0.003441812311524961,0.003189550201532887,0.0030810958944451627,0.0030222889414206477
