Date,Relaxed_SSD
2011-01-04,-0.01852493196233823
2011-01-05,0.004767279435870868
2011-01-06,-0.007173462519893403
2011-01-07,-0.0024315581717573994
2011-01-10,0.00434751816031671
2011-01-11,0.003804559125554267
2011-01-12,0.005601573590951412
2011-01-13,-0.002449216379070468
2011-01-14,0.001545374990282328
2011-01-18,0.004289292741967667
2011-01-19,-0.009937244717649932
2011-01-20,-0.009713012404070675
2011-01-21,-0.00036479057762290527
2011-01-24,0.0005745284428637313
2011-01-25,0.0014231134953403566
2011-01-26,0.010232484755911727
2011-01-27,-0.0031951498690665145
2011-01-28,-0.0037582013261854472
2011-01-31,0.00711821257444879
2011-02-01,0.009339024741462917
2011-02-02,0.0021506727132207196
2011-02-03,0.0008656353988097203
2011-02-04,-0.002546032489191157
2011-02-07,0.0034218563649421815
2011-02-08,0.006460371490377084
2011-02-09,0.0010829887003511339
2011-02-10,-0.00028675885869017525
2011-02-11,0.002567204642939648
2011-02-14,0.002765494258668984
2011-02-15,-0.004492313144769283
2011-02-16,0.0049167109653087985
2011-02-17,0.0019200190327504643
2011-02-18,0.000463758383879143
2011-02-22,-0.01088030756879853
2011-02-23,0.002801908613675159
2011-02-24,-0.004105670911424277
2011-02-25,0.017155228619635282
2011-02-28,0.008515248653561512
2011-03-01,-0.006694908711810191
2011-03-02,0.004490030805229145
2011-03-03,0.011761180189680523
2011-03-04,-0.0033261273185074512
2011-03-07,-0.009746793882838844
2011-03-08,0.0011519919512766445
2011-03-09,-0.0010759084413685578
2011-03-10,-0.019346318120119454
2011-03-11,0.0005766416542564527
2011-03-14,-0.0062450111462129055
2011-03-15,-0.022311362432016486
2011-03-16,-0.015863180432655145
2011-03-17,0.022406472268440225
2011-03-18,0.006455065315546175
2011-03-21,0.01665326989205908
2011-03-22,0.0002571785495033487
2011-03-23,0.0026350027240761844
2011-03-24,0.01095888758596968
2011-03-25,-0.000911793176160649
2011-03-28,-0.0060425244377073535
2011-03-29,0.007013136131555316
2011-03-30,0.0059170546475003265
2011-03-31,0.004118051962816592
2011-04-01,0.00514293351776212
2011-04-04,0.003265925780670704
2011-04-05,0.0009328417687117447
2011-04-06,0.0028169627299928605
2011-04-07,-0.0015229591203063878
2011-04-08,0.002658445544427192
2011-04-11,-0.010404374709108995
2011-04-12,-0.013999078498883056
2011-04-13,0.006126754869888275
2011-04-14,0.0019409034747148873
2011-04-15,0.004336374170293505
2011-04-18,-0.011407911918965863
2011-04-19,0.003476951088051543
2011-04-20,0.02003008629229401
2011-04-21,0.00767916369189856
2011-04-25,-0.0012878088234505127
2011-04-26,0.005449625471527919
2011-04-27,0.005460183509327717
2011-04-28,-0.002078269745706765
2011-04-29,0.004565972920217988
2011-05-02,-0.010561870094316427
2011-05-03,-0.008461669808515777
2011-05-04,-0.013135854255843803
2011-05-05,-0.030664375858423933
2011-05-06,0.004805125092388455
2011-05-09,0.019179368939394214
2011-05-10,0.009236368610601916
2011-05-11,-0.01865275318993344
2011-05-12,0.003653287114745239
2011-05-13,-0.006811473372178033
2011-05-16,-0.01057299977665614
2011-05-17,-0.0012366443516296105
2011-05-18,0.013280952458477187
2011-05-19,-0.00130990257241819
2011-05-20,0.003627025006413688
2011-05-23,-0.010978566967278825
2011-05-24,0.003540800634134794
2011-05-25,0.009579600322803774
2011-05-26,0.00494812041552088
2011-05-27,0.007266298161411006
2011-05-31,0.0074625014119749
2011-06-01,-0.02282216078700944
2011-06-02,0.0024095266482046475
2011-06-03,-0.007303815344030547
2011-06-06,-0.01231990382243003
2011-06-07,0.004042729935292271
2011-06-08,-0.0032954667745913636
2011-06-09,0.0027367378034646216
2011-06-10,-0.015055720671170177
2011-06-13,-0.0024146233066179904
2011-06-14,0.013870230653219757
2011-06-15,-0.02068082017973176
2011-06-16,-0.0009000931796476325
2011-06-17,-0.0012374477065924963
2011-06-20,0.0038950446713838546
2011-06-21,0.013923661061976513
2011-06-22,-0.0034357036232245232
2011-06-23,-0.004436529548070879
2011-06-24,-0.010286225440813293
2011-06-27,0.007446920167229402
2011-06-28,0.015250016559077569
2011-06-29,0.00913196983802393
2011-06-30,0.0032758238715317814
2011-07-01,0.011715484950507499
2011-07-05,0.00753637823588187
2011-07-06,0.0036339233727331493
2011-07-07,0.015998783938086607
2011-07-08,-0.002788648705762883
2011-07-11,-0.01571170982318931
2011-07-12,0.0010768500921775057
2011-07-13,0.004387337084228821
2011-07-14,-0.010425247621530204
2011-07-15,0.009350911727781486
2011-07-18,-0.00911039734974457
2011-07-19,0.016022658149916734
2011-07-20,0.0021118961040686958
2011-07-21,0.004329027611433863
2011-07-22,0.005422562974628651
2011-07-25,-0.007922512899055448
2011-07-26,0.0010035470208404865
2011-07-27,-0.021971834960408283
2011-07-28,-0.0009920664847118908
2011-07-29,-0.003145841523690705
2011-08-01,-0.00538653967337015
2011-08-02,-0.00539394048472265
2011-08-03,-0.0048129348637675805
2011-08-04,-0.03479451351706842
2011-08-05,-0.0051514633819273155
2011-08-08,-0.035963963070973146
2011-08-09,0.037095334071924294
2011-08-10,-0.0025333354102519837
2011-08-11,0.020274621396070558
2011-08-12,-0.0005751421589723188
2011-08-15,0.019821391024248538
2011-08-16,-0.0005980165897647259
2011-08-17,0.004061511907359014
2011-08-18,-0.022005430126259877
2011-08-19,0.0017626419519643564
2011-08-22,0.007765029483754066
2011-08-23,0.0064477880248303325
2011-08-24,-0.007618030224613097
2011-08-25,-0.006068204728400152
2011-08-26,0.01949496377419755
2011-08-29,0.011288732637823689
2011-08-30,0.01475570020702902
2011-08-31,1.988990660652742e-06
2011-09-01,0.0030829248231175233
2011-09-02,0.01484029228609803
2011-09-06,0.0011231966036768935
2011-09-07,-0.008776517432913054
2011-09-08,0.007932809322836677
2011-09-09,-0.0065013305825025475
2011-09-12,-0.006764234735213084
2011-09-13,-0.0017826761334172267
2011-09-14,-0.00048652197518007836
2011-09-15,-0.006450954248582961
2011-09-16,0.004615771073624119
2011-09-19,-0.0061735541189946175
2011-09-20,0.00495450006758538
2011-09-21,-0.003518217654890069
2011-09-22,-0.009605321101153955
2011-09-23,-0.026586022633430937
2011-09-26,-0.006570976814698815
2011-09-27,0.00727645552332059
2011-09-28,-0.018960947790189038
2011-09-29,0.010001190663872632
2011-09-30,-0.004788080096724389
2011-10-03,0.016724330276856665
2011-10-04,-0.012397102807742628
2011-10-05,0.00046424429807479087
2011-10-06,-0.006091547843088739
2011-10-07,-0.006310975208616451
2011-10-10,0.0005033016867490662
2011-10-11,-0.001888749817216491
2011-10-12,-0.003085618406660784
2011-10-13,0.002513077101050022
2011-10-14,-0.0038752595631423195
2011-10-17,0.0056460190531887515
2011-10-18,-0.0032731227374782038
2011-10-19,-0.0030308710887617337
2011-10-20,-0.006465323327954006
2011-10-21,-7.259543874720314e-05
2011-10-24,0.0036923096523526705
2011-10-25,0.019203919576483715
2011-10-26,-0.004234062934817102
2011-10-27,-0.009953530588509837
2011-10-28,0.00546732805777513
2011-10-31,0.012115259172260051
2011-11-01,0.014212565161277413
2011-11-02,-0.001082663943404554
2011-11-03,-0.0007573024606987806
2011-11-04,-6.364890222497637e-05
2011-11-07,0.00910553222343971
2011-11-08,-0.008294193365091074
2011-11-09,0.006095632020800703
2011-11-10,-0.008052612215857829
2011-11-11,0.0015542774141970004
2011-11-14,0.005385979739738327
2011-11-15,-0.0006308373265805232
2011-11-16,0.0003099782981394564
2011-11-17,-0.005493107012242765
2011-11-18,-9.774262548950057e-05
2011-11-21,-0.005165779005587871
2011-11-22,0.007326978825437526
2011-11-23,0.0025865563145362914
2011-11-25,-0.00926362340491154
2011-11-28,0.005855364491484414
2011-11-29,-0.002809159736241241
2011-11-30,-0.00013951814377735272
2011-12-01,-0.0022414610219859262
2011-12-02,0.006722367956271776
2011-12-05,-0.00445198482138535
2011-12-06,-0.0026333942319647996
2011-12-07,0.005235503895579416
2011-12-08,-0.0011226442066774207
2011-12-09,-0.007853906597484455
2011-12-12,-0.003562498155861737
2011-12-13,-0.002040372284169979
2011-12-14,-0.0034324204778293796
2011-12-15,-0.00230679815521175
2011-12-16,0.011223709254765925
2011-12-19,0.004480592981396229
2011-12-20,-0.006180360830312669
2011-12-21,-0.005222191398314265
2011-12-22,1.6614917452870027e-05
2011-12-23,-0.0043546508361613796
2011-12-27,-0.0007124467132977817
2011-12-28,0.00011455216853910786
2011-12-29,-0.0005052921883533172
2011-12-30,0.00573961224265209
2012-01-03,0.0012706646531213054
2012-01-04,-0.002911275071471157
2012-01-05,0.0011410176807254769
2012-01-06,0.0028299870076831713
2012-01-09,-0.0019588522120921005
2012-01-10,0.003277912184230154
2012-01-11,0.007581021080612819
2012-01-12,0.0005109695247055107
2012-01-13,0.002587182483317861
2012-01-17,0.004315274529848445
2012-01-18,-0.0027115367243440423
2012-01-19,-0.006650376086526008
2012-01-20,-0.003099173630057069
2012-01-23,-0.0006895323122585345
2012-01-24,-0.0008679328318799861
2012-01-25,0.00922294129119974
2012-01-26,0.007894683037208776
2012-01-27,0.005049610780357513
2012-01-30,0.002754831055509541
2012-01-31,0.007175298864244632
2012-02-01,-0.0036368803192663958
2012-02-02,0.0031415838488270792
2012-02-03,-0.014948944667197128
2012-02-06,0.003246468817354534
2012-02-07,-0.0013200381278504541
2012-02-08,-0.0016431071521881343
2012-02-09,-0.0041015325145617254
2012-02-10,0.003921800368228864
2012-02-13,0.001193869922544094
2012-02-14,0.001594277285218357
2012-02-15,0.001332611847513039
2012-02-16,-0.004132439844550601
2012-02-17,-0.0017069366261211183
2012-02-21,0.0020084047783551985
2012-02-22,0.008939831010142446
2012-02-23,0.0007050417989458624
2012-02-24,0.0008890046718959216
2012-02-27,0.0030989127000415457
2012-02-28,0.0025984273179778914
2012-02-29,-0.018837329542288412
2012-03-01,0.003463576634665013
2012-03-02,0.0025017466793414984
2012-03-05,-0.006924455441036647
2012-03-06,-0.004226925485429595
2012-03-07,0.0020007569039960297
2012-03-08,0.0029591260357843072
2012-03-09,0.003767212400639682
2012-03-12,-0.0023039253506996044
2012-03-13,-0.005448597308666061
2012-03-14,-0.01270888881695744
2012-03-15,0.004126291008737757
2012-03-16,0.000762059980284463
2012-03-19,-0.0015355196476039884
2012-03-20,-0.0009252223721556428
2012-03-21,0.004096479557092097
2012-03-22,-0.0007314100915649058
2012-03-23,0.00671114112204802
2012-03-26,0.008920319819138557
2012-03-27,0.0010347733997724384
2012-03-28,-0.00496369409370471
2012-03-29,0.001091665774043373
2012-03-30,-0.004578238935835191
2012-04-02,0.006995236446288188
2012-04-03,-0.011292093724554753
2012-04-04,-0.006090025632241936
2012-04-05,0.005758902698252541
2012-04-09,0.005698785859776105
2012-04-10,-0.0003160069573867827
2012-04-11,-0.000917517050040511
2012-04-12,0.006598253759207862
2012-04-13,-0.0035267886957821557
2012-04-16,-0.003153047856708481
2012-04-17,0.006379073334494777
2012-04-18,-0.002323970970958233
2012-04-19,-0.0028695803881086707
2012-04-20,0.0006561366373237393
2012-04-23,-0.002477621853326028
2012-04-24,-0.001791422542896459
2012-04-25,0.008187987616931302
2012-04-26,0.006459458811237513
2012-04-27,0.0033937450555985254
2012-04-30,-0.0013943359835262741
2012-05-01,0.0020097537107314997
2012-05-02,0.002701983001268334
2012-05-03,-0.0043068461211317795
2012-05-04,-0.00735011062459799
2012-05-07,0.002415004892635244
2012-05-08,0.00016667422599623804
2012-05-09,-0.0016033373674613212
2012-05-10,-0.0014017957690155354
2012-05-11,0.003405649438469919
2012-05-14,-0.0019668388359372867
2012-05-15,-0.0013246795793408058
2012-05-16,-0.004404319336239466
2012-05-17,-0.009412981213553292
2012-05-18,-0.0075259630271925886
2012-05-21,0.01402820751030308
2012-05-22,-0.0033144152076421784
2012-05-23,0.0033507821134348133
2012-05-24,-0.001982255408540532
2012-05-25,-0.00016563466463275615
2012-05-29,0.007070902651150663
2012-05-30,-0.0010956700612386385
2012-05-31,0.004833613187993243
2012-06-01,-0.011204577585081619
2012-06-04,-0.0023820882365641286
2012-06-05,0.004700211908242312
2012-06-06,0.00999102892845295
2012-06-07,-0.00353422063322499
2012-06-08,0.008430790794455483
2012-06-11,-0.012643140856247346
2012-06-12,0.005005004962598226
2012-06-13,-0.0017846660080729942
2012-06-14,0.006240740319819944
2012-06-15,0.008582550407359295
2012-06-18,0.007033725803602046
2012-06-19,0.0021416376114581437
2012-06-20,0.0014246156552348143
2012-06-21,-0.013184994817604751
2012-06-22,0.00033979349847324756
2012-06-25,-0.0045008374198748455
2012-06-26,0.002097511487553804
2012-06-27,0.0051186137028316194
2012-06-28,0.0005084082038783971
2012-06-29,0.016126018992094097
2012-07-02,0.007766780503091883
2012-07-03,0.008563314719478736
2012-07-05,-0.001983990519284343
2012-07-06,-0.006500205611394799
2012-07-09,-0.0013663046498980922
2012-07-10,-0.009930335535161604
2012-07-11,-0.002038564953737984
2012-07-12,-0.0031398358238709967
2012-07-13,0.012291034368738286
2012-07-16,-0.00185523213729105
2012-07-17,0.005969342445896793
2012-07-18,0.00454396183615062
2012-07-19,-0.0005804248722006503
2012-07-20,-0.009840288929651162
2012-07-23,-0.010775986099836505
2012-07-24,-0.007924078266672744
2012-07-25,-0.0016832753136575673
2012-07-26,0.0102510395312099
2012-07-27,0.01768437375845096
2012-07-30,0.0001454828363717405
2012-07-31,-0.00343710511786359
2012-08-01,-0.005464307504357137
2012-08-02,0.0011272950015442985
2012-08-03,0.005569275163397944
2012-08-06,0.002867248363463362
2012-08-07,-0.003988730107616956
2012-08-08,-0.003919574793684206
2012-08-09,0.00020379375164107644
2012-08-10,0.0017530525317379407
2012-08-13,-0.00017409224990480335
2012-08-14,-0.004807688223465545
2012-08-15,-0.0012030224976033994
2012-08-16,0.0043393887503732
2012-08-17,0.0035788733446552303
2012-08-20,-2.3860523567824575e-05
2012-08-21,0.0007195416627140243
2012-08-22,0.005524209963587196
2012-08-23,-0.0028098907862546874
2012-08-24,0.002840842194888979
2012-08-27,0.003440695441756349
2012-08-28,0.0022121971595514783
2012-08-29,-0.0010939769439574439
2012-08-30,-0.003137563685924514
2012-08-31,0.007589417673881367
2012-09-04,0.005333452137428841
2012-09-05,-0.0011209437636444575
2012-09-06,0.013483471905315276
2012-09-07,0.0017523201723718357
2012-09-10,-0.0073630495668407046
2012-09-11,0.0005958950315304852
2012-09-12,0.0020355351795550633
2012-09-13,0.011518654726061289
2012-09-14,0.004974143625914971
2012-09-17,-0.0011357716017559426
2012-09-18,-0.0031090402627921444
2012-09-19,-0.001108297731937829
2012-09-20,-0.005903305195918848
2012-09-21,0.0013532817227289518
2012-09-24,-0.0032139346744917527
2012-09-25,-0.012150592178009494
2012-09-26,-0.003502926472516143
2012-09-27,0.008123916565144355
2012-09-28,-0.004980506666834298
2012-10-01,-0.0015172761333660963
2012-10-02,0.003317505397634251
2012-10-03,0.0023101981190200515
2012-10-04,0.0037047898781621775
2012-10-05,-0.0026098617218579963
2012-10-08,-0.005305078397551857
2012-10-09,-0.009468881118168102
2012-10-10,-0.0008028651602607205
2012-10-11,0.0001176535465459868
2012-10-12,-0.004286457928365015
2012-10-15,0.0035010114882455218
2012-10-16,0.00883087698101848
2012-10-17,0.0009444184903745113
2012-10-18,-0.0023887910554473263
2012-10-19,-0.01587727791107092
2012-10-22,0.0007241284759542006
2012-10-23,-0.009466848908214557
2012-10-24,-0.0025171602617248727
2012-10-25,0.0013828619249859364
2012-10-26,-0.0028022588681576757
2012-10-31,0.0033734892855773473
2012-11-01,0.004323130777116024
2012-11-02,-0.001922310154415142
2012-11-05,-1.6639495611224638e-05
2012-11-06,0.0005518157430665471
2012-11-07,-0.008393518513669448
2012-11-08,-0.0089148725060591
2012-11-09,-0.00042911025730374067
2012-11-12,-0.0006712566503107323
2012-11-13,-0.002423361226811064
2012-11-14,-0.009074870768102252
2012-11-15,-0.0030424969098090133
2012-11-16,0.003528160303893312
2012-11-19,0.013028114367651326
2012-11-20,0.001401442891149624
2012-11-21,0.0002825061380503785
2012-11-23,0.007229780354682249
2012-11-26,0.0024176076886814634
2012-11-27,-0.0024260674085524268
2012-11-28,0.002182579733751254
2012-11-29,0.004097708627674613
2012-11-30,0.00023414352752816576
2012-12-03,0.0023313550007971356
2012-12-04,0.0024686907050461265
2012-12-05,-0.000296712426234123
2012-12-06,0.00357578191327992
2012-12-07,-0.0025242857242584954
2012-12-10,0.0015446366782908224
2012-12-11,-0.0025536829333161633
2012-12-12,-0.004922366652022775
2012-12-13,-0.002904561047480251
2012-12-14,0.0023515677141588533
2012-12-17,-0.0034923469692932072
2012-12-18,-0.0006547546627230914
2012-12-19,0.0016484313010746803
2012-12-20,0.004634775234486152
2012-12-21,0.0030110453871827233
2012-12-24,-0.0007027662954084595
2012-12-26,0.0003313427969275372
2012-12-27,0.0032806722528630292
2012-12-28,0.00014350903692520207
2012-12-31,-0.0031510575201963644
2013-01-02,0.003691906151583168
2013-01-03,-0.008441697637987465
2013-01-04,0.0028331357698156514
2013-01-07,-0.0007570563822370027
2013-01-08,0.0001658906378304562
2013-01-09,0.001793289895264095
2013-01-10,0.0035574848254625595
2013-01-11,0.004021240752020772
2013-01-14,-0.0010752994741709645
2013-01-15,0.0008967898604348886
2013-01-16,-0.0013314837726338766
2013-01-17,0.0003582492280930603
2013-01-18,0.0025197736800557013
2013-01-22,0.0009195139245107746
2013-01-23,-0.0009821913746871842
2013-01-24,0.0009206998161501611
2013-01-25,-0.0014256043193907422
2013-01-28,-0.002808418448059778
2013-01-29,-0.00034651389495899565
2013-01-30,-0.0026982134620029915
2013-01-31,-0.0005005514545759046
2013-02-01,0.007073845526445702
2013-02-04,-0.010172280054584556
2013-02-05,0.003694787439641815
2013-02-06,0.002015022867290385
2013-02-07,-0.004865382734151297
2013-02-08,0.006642374854629989
2013-02-11,-0.00024530603081416045
2013-02-12,0.005331214851185649
2013-02-13,0.0019863864749303335
2013-02-14,-0.0020933095593325362
2013-02-15,-0.0005362300729777305
2013-02-19,0.008527764554628491
2013-02-20,-0.010436848253356227
2013-02-21,-0.009383493084072195
2013-02-22,0.011018972889147764
2013-02-25,-0.019485271222771817
2013-02-26,0.006116272502180568
2013-02-27,0.009201503502028861
2013-02-28,-7.830667982967368e-05
2013-03-01,0.0017683912942975835
2013-03-04,-6.955189601623769e-06
2013-03-05,0.010895365152937826
2013-03-06,0.002697225639910894
2013-03-07,0.0026461946757452685
2013-03-08,0.00621383240393543
2013-03-11,-0.0007324687677813153
2013-03-12,-0.005908259430655561
2013-03-13,-0.0020669882454053905
2013-03-14,0.007831539086222281
2013-03-15,-0.0020389273574003067
2013-03-18,-0.00887389302876549
2013-03-19,-0.004798962367210205
2013-03-20,0.006641343611296857
2013-03-21,-0.00871194095650337
2013-03-22,0.005201140585686199
2013-03-25,-0.003839106255408527
2013-03-26,0.008008050536442062
2013-03-27,3.0148794699859047e-05
2013-03-28,0.0027867522218864038
2013-04-01,-0.007678489018743075
2013-04-02,0.0022550534749764964
2013-04-03,-0.007891810745642568
2013-04-04,0.009938872378041436
2013-04-05,-0.00042208707398853944
2013-04-08,0.006208681719980358
2013-04-09,0.0009217705879137162
2013-04-10,0.012414239375782126
2013-04-11,0.004574269144147036
2013-04-12,-0.002058860432475952
2013-04-15,-0.025065535893766724
2013-04-16,0.015873139261370534
2013-04-17,-0.015578255266621282
2013-04-18,-0.0031068828695132054
2013-04-19,0.011266646053000033
2013-04-22,0.0020938735997723164
2013-04-23,0.011108157623793432
2013-04-24,0.005209692660027779
2013-04-25,0.0031645300858438967
2013-04-26,-0.0029397396304184807
2013-04-29,0.00921928703732018
2013-04-30,0.006528959711979982
2013-05-01,-0.012234278533597582
2013-05-02,0.008406352722002429
2013-05-03,0.010399165168192247
2013-05-06,0.003210039299739449
2013-05-07,0.005040169707727286
2013-05-08,0.004827679618796243
2013-05-09,-0.006463098699490996
2013-05-10,0.003033820183098617
2013-05-13,0.0003133588739454628
2013-05-14,0.005859618936695497
2013-05-15,0.004892364285033898
2013-05-16,-0.004504749323703844
2013-05-17,0.007392629201388088
2013-05-20,0.003049501687751875
2013-05-21,0.0023014126297174306
2013-05-22,-0.01563886249623354
2013-05-23,-0.010136289497340181
2013-05-24,-0.00407433446841438
2013-05-28,0.0023353001352630558
2013-05-29,-0.01299869015230646
2013-05-30,0.0004473432277185457
2013-05-31,-0.01479598611679762
2013-06-03,0.005874253949931296
2013-06-04,-0.0067863294814355735
2013-06-05,-0.01431148222858375
2013-06-06,0.010159081746203513
2013-06-07,0.0077522574018330384
2013-06-10,-0.00041455387875165235
2013-06-11,-0.012370076102639044
2013-06-12,-0.008567052872789726
2013-06-13,0.018944355106158387
2013-06-14,-0.0051343927520595715
2013-06-17,0.008102755057498946
2013-06-18,0.00802163608263587
2013-06-19,-0.019593482382535093
2013-06-20,-0.03379151688334379
2013-06-21,0.0053964742884372915
2013-06-24,-0.011003945136196342
2013-06-25,0.012478214126085423
2013-06-26,0.008040816758730432
2013-06-27,0.014113869315034715
2013-06-28,-0.0040219034175612576
2013-07-01,0.007676340651835581
2013-07-02,0.0029175597616204817
2013-07-03,-0.000861966881721248
2013-07-05,0.004982084414892173
2013-07-08,0.0034727960953299416
2013-07-09,0.009310133624328077
2013-07-10,0.002406653261464195
2013-07-11,0.020532818143718188
2013-07-12,-0.0027816272585315647
2013-07-15,0.005975996226112855
2013-07-16,-0.0016281257773043205
2013-07-17,0.003405047385973917
2013-07-18,0.006288626326145288
2013-07-19,-0.0010283650917218862
2013-07-22,0.003521395577557688
2013-07-23,-0.0006275145012826296
2013-07-24,-0.008404837327477477
2013-07-25,0.004436017592164978
