Date,GMV
2010-07-08,-0.0005659114856754188
2010-07-09,-0.0006429614810092854
2010-07-12,0.000511375460589214
2010-07-13,-0.00046852464533109206
2010-07-14,0.0039108052592400355
2010-07-15,0.004171316534273384
2010-07-16,-0.0002072006572263474
2010-07-19,-0.0011853017663421284
2010-07-20,0.003310772937602291
2010-07-21,0.0028692221115236283
2010-07-22,0.0004080798092198634
2010-07-23,-0.0013834468608184824
2010-07-26,0.0007236687686003052
2010-07-27,-0.003784118393920788
2010-07-28,0.002256933198323985
2010-07-29,0.0017793271986286108
2010-07-30,0.005193215233490589
2010-08-02,0.0006064476367926286
2010-08-03,0.0032658784581671707
2010-08-04,-0.001594969771138266
2010-08-05,0.003033892422516171
2010-08-06,0.004604531195751882
2010-08-09,0.00046776843320017747
2010-08-10,0.002380603430510053
2010-08-11,-0.0006248458069586516
2010-08-12,-0.0027074286754474874
2010-08-13,0.002799818918566288
2010-08-16,0.006099994898959515
2010-08-17,-0.0017573395545813497
2010-08-18,-0.00023839821387627858
2010-08-19,0.0012475888069725105
2010-08-20,-0.0024438758297385954
2010-08-23,-0.00025927913073142683
2010-08-24,0.003726689104774694
2010-08-25,-0.0020380307390367447
2010-08-26,0.0025230053709064393
2010-08-27,-0.006806520877426059
2010-08-30,0.004667639075173424
2010-08-31,0.0029771405138707685
2010-09-01,-0.000822160524872495
2010-09-02,-0.001355310660437925
2010-09-03,-0.0022121628352704814
2010-09-07,0.005247807918827174
2010-09-08,-0.0007776933117892293
2010-09-09,-0.005687249282399609
2010-09-10,-0.0010550125955757217
2010-09-13,0.0058103788397891876
2010-09-14,0.0048424624895349044
2010-09-15,-0.0020318324218405737
2010-09-16,-0.0021637342850041597
2010-09-17,0.002305060798397651
2010-09-20,0.004883044395547209
2010-09-21,0.006495433124764194
2010-09-22,0.0006010003930110308
2010-09-23,0.0006403891234745274
2010-09-24,-0.00017337814249829275
2010-09-27,0.004966178489176354
2010-09-28,0.003026991852758565
2010-09-29,-0.0011467733369798783
2010-09-30,-0.0006960096077341937
2010-10-01,0.0008227901191180109
2010-10-04,0.00098570069341819
2010-10-05,0.004347977660256408
2010-10-06,0.004200834088669669
2010-10-07,0.0003770906003928154
2010-10-08,0.0029356657287138432
2010-10-11,0.000954286703941376
2010-10-12,-0.0015270530993956033
2010-10-13,0.001964323512484434
2010-10-14,-0.004697519060560484
2010-10-15,-0.0020217794779970877
2010-10-18,0.003797506950781182
2010-10-19,-0.0008913257478232461
2010-10-20,0.00182586974403387
2010-10-21,-0.0051099365769681215
2010-10-22,0.0016910039485806827
2010-10-25,0.001139505026201082
2010-10-26,-0.004368397777814725
2010-10-27,-0.004628370233242474
2010-10-28,0.005091262883761605
2010-10-29,0.0034653293793058815
2010-11-01,-0.001359137781688502
2010-11-02,0.004577862180552783
2010-11-03,0.0030477809532767353
2010-11-04,0.010525767846949474
2010-11-05,-0.0029016621590817193
2010-11-08,0.0005423613974029351
2010-11-09,-0.007958827145740588
2010-11-10,0.0034756218943829964
2010-11-11,-0.0019918817729838167
2010-11-12,-0.010715857760389969
2010-11-15,-0.01032411258562893
2010-11-16,0.0013986806528278883
2010-11-17,-0.001857785975486359
2010-11-18,0.002378840190558673
2010-11-19,0.0011153530456025074
2010-11-22,0.004642731181186743
2010-11-23,-0.001012567763802208
2010-11-24,-0.004840508145407929
2010-11-26,0.0021190691552028795
2010-11-29,0.001944528115251476
2010-11-30,0.0004391987139518161
2010-12-01,-0.005821173375782918
2010-12-02,-0.0005049775695257219
2010-12-03,0.0016722216092983633
2010-12-06,0.00477024308405416
2010-12-07,-0.012562351136133798
2010-12-08,-0.006325123639854713
2010-12-09,0.0015114704951826319
2010-12-10,-0.005517974919318602
2010-12-13,0.002071330564450191
2010-12-14,-0.007178891937552834
2010-12-15,-0.004276263849088191
2010-12-16,0.0051496070686170015
2010-12-17,0.006936932044377508
2010-12-20,0.0007583017657104563
2010-12-21,0.002719473923547211
2010-12-22,-0.0016375475665002526
2010-12-23,-0.0026689482901078865
2010-12-27,0.002964144991585149
2010-12-28,-0.0068476277876096114
2010-12-29,0.008849196751587796
2010-12-30,-0.002273056964537723
2010-12-31,0.004607460924661577
2011-01-03,-0.000718749091573323
2011-01-04,0.0007675566287703717
2011-01-05,-0.0065989565328175015
2011-01-06,0.0035438830774403574
2011-01-07,0.004254022032193383
2011-01-10,0.003401388146717199
2011-01-11,-0.0017750237383101775
2011-01-12,-0.0008558973704054784
2011-01-13,0.004602652626989112
2011-01-14,-0.0013066578574887355
2011-01-18,-0.0014238392525769417
2011-01-19,0.0004533708094545119
2011-01-20,-0.007588341795654707
2011-01-21,0.0024654828517369776
2011-01-24,0.0010133327109687063
2011-01-25,0.003438682256513781
2011-01-26,-0.0026375681583764576
2011-01-27,0.0023917820662395783
2011-01-28,0.0013801685970653566
2011-01-31,-0.0014049143188278324
2011-02-01,-0.0009889711412460755
2011-02-02,-0.0014588266882936685
2011-02-03,-0.003922000694407846
2011-02-04,-0.003990147345095174
2011-02-07,0.00020684331193066008
2011-02-08,-0.0036784914815998215
2011-02-09,0.0036828126744812284
2011-02-10,-0.002465395969495021
2011-02-11,0.004052811212557517
2011-02-14,0.0009132732184853332
2011-02-15,0.001022865737403178
2011-02-16,-2.3294614573177164e-05
2011-02-17,0.0032707419710393815
2011-02-18,-3.4099512260410414e-05
2011-02-22,0.00364218798034055
2011-02-23,-0.0012878899231458796
2011-02-24,0.0018406722598529601
2011-02-25,0.005172551736698505
2011-02-28,0.0004898248109932446
2011-03-01,0.00033902508132932496
2011-03-02,-0.0032146335878172616
2011-03-03,-0.003296132755011394
2011-03-04,0.005108299320885523
2011-03-07,-0.0032055873171406013
2011-03-08,-0.0019020300463533646
2011-03-09,0.003636708171885994
2011-03-10,0.003349826420254054
2011-03-11,-0.0013443217040529643
2011-03-14,0.0012415303467079308
2011-03-15,-0.0011211794438741318
2011-03-16,0.003911186862949334
2011-03-17,0.0008399609806961639
2011-03-18,0.0002944214557139002
2011-03-21,-0.0012896232961120413
2011-03-22,0.0005768297678305778
2011-03-23,-0.0001961671500843032
2011-03-24,-0.002248250071634428
2011-03-25,-0.001611726677984926
2011-03-28,-0.0009615926317718682
2011-03-29,-0.001066289807249876
2011-03-30,0.0031924777456509013
2011-03-31,-0.0009259233487768359
2011-04-01,0.0016975248389321518
2011-04-04,0.002448664325163552
2011-04-05,-0.0035890505903292125
2011-04-06,-0.0026089720043773745
2011-04-07,0.00020449214233475566
2011-04-08,-0.0013659613572614138
2011-04-11,-0.0004399663955618749
2011-04-12,0.002203923203232261
2011-04-13,0.004482538161300065
2011-04-14,-0.0025096124633998684
2011-04-15,0.005903937988179342
2011-04-18,0.0008110861052224028
2011-04-19,0.0018464452487276795
2011-04-20,0.0002073186158340068
2011-04-21,0.0018606836434871266
2011-04-25,0.0026648879625157385
2011-04-26,0.003796666462330567
2011-04-27,-0.0006215646359615246
2011-04-28,0.0025804480952418274
2011-04-29,0.002589230430370071
2011-05-02,-0.0012388222971841945
2011-05-03,0.0010234654078626892
2011-05-04,0.0006529612947137053
2011-05-05,-0.0006431618502101832
2011-05-06,0.00140086467670697
2011-05-09,0.003325361727624321
2011-05-10,-0.0022157854893128937
2011-05-11,0.00037955489165852896
2011-05-12,-0.0009867721788933137
2011-05-13,0.0013464226567083681
2011-05-16,-9.429032200902743e-05
2011-05-17,0.0025685849237546687
2011-05-18,-0.0025655674264354333
2011-05-19,0.000733673955568559
2011-05-20,0.001771461089501658
2011-05-23,-0.001245611819568726
2011-05-24,0.0007586633344152105
2011-05-25,0.0010798896230761468
2011-05-26,0.004698999001365056
2011-05-27,0.0011518394176432967
2011-05-31,0.0030281750690457354
2011-06-01,0.0032183190381331883
2011-06-02,-0.004143481822596162
2011-06-03,0.001574498337188368
2011-06-06,-0.0017903032637338612
2011-06-07,0.0015362182812128644
2011-06-08,0.0007603053800977477
2011-06-09,-0.0024050351263262826
2011-06-10,-0.00023752435514590164
2011-06-13,-0.002531167459497441
2011-06-14,-0.003839156738731586
2011-06-15,0.0051269667622131365
2011-06-16,-1.792732673200348e-06
2011-06-17,0.0002028186589630998
2011-06-20,-0.000298421678340266
2011-06-21,0.001579790270352932
2011-06-22,-0.0013272651781924827
2011-06-23,0.003787064481428404
2011-06-24,0.0003260989900890632
2011-06-27,-0.0017452922052928477
2011-06-28,-0.004577403229664712
2011-06-29,-0.002369927039099551
2011-06-30,-0.0014456559576672134
2011-07-01,-0.000264737746767163
2011-07-05,0.006469067186712252
2011-07-06,0.001956044288683234
2011-07-07,-0.00029836622508094823
2011-07-08,0.007591422012357851
2011-07-11,0.0031609992140646526
2011-07-12,0.0008316833739503426
2011-07-13,0.0031910446526144387
2011-07-14,-0.0054597504484907855
2011-07-15,0.004713535497471888
2011-07-18,-0.0010036644067205058
2011-07-19,0.005010303764608093
2011-07-20,-0.0034353194584001434
2011-07-21,-0.0035828684915351072
2011-07-22,0.004540866982944536
2011-07-25,-0.002929034363843397
2011-07-26,0.0039853367227353775
2011-07-27,-0.004659914884605265
2011-07-28,0.0016250268700088721
2011-07-29,0.00865142615858705
2011-08-01,0.002374773787385598
2011-08-02,0.004533620857445353
2011-08-03,0.0006476124163909969
2011-08-04,0.0016621790859883134
2011-08-05,-0.008914549531410021
2011-08-08,0.003121858968517799
2011-08-09,0.011246938529178463
2011-08-10,0.007068471450353275
2011-08-11,-0.006630668860693634
2011-08-12,0.005367736631323172
2011-08-15,0.0006312488507849157
2011-08-16,0.0027737637599993814
2011-08-17,0.006220887961606358
2011-08-18,-0.0010738623098955902
2011-08-19,1.8922661709774857e-05
2011-08-22,6.936607364504965e-05
2011-08-23,-0.0007628694591315099
2011-08-24,-0.009770793880605644
2011-08-25,0.0031296418142809923
2011-08-26,0.006749392396252274
2011-08-29,-0.0026662978695549677
2011-08-30,0.00765321884191561
2011-08-31,-0.0016959523984838576
2011-09-01,0.004764341233413294
2011-09-02,0.005154992620333587
2011-09-06,-0.0002662066513876571
2011-09-07,-0.002099434575126069
2011-09-08,0.0040369835465075
2011-09-09,5.842650786402892e-05
2011-09-12,-0.002875947868809292
2011-09-13,-0.0002887647009456318
2011-09-14,0.0017206989389864091
2011-09-15,-0.004035298979992552
2011-09-16,0.0022119201314467762
2011-09-19,0.004699518672978353
2011-09-20,0.0011146700854247626
2011-09-21,-9.833585046881144e-05
2011-09-22,0.0006697961219412907
2011-09-23,-0.007562942708097542
2011-09-26,-0.0021122381097828935
2011-09-27,-0.0027921962824675184
2011-09-28,-0.0040969505025388875
2011-09-29,-0.0003717844240905821
2011-09-30,-0.0005666057228774779
2011-10-03,0.003765813846321686
2011-10-04,-0.003147097040710145
2011-10-05,0.0012164449753668816
2011-10-06,-0.0010305433293125166
2011-10-07,-0.004723923132486818
2011-10-10,-0.0007625481483292118
2011-10-11,0.002075815485751642
2011-10-12,0.0006244921566940231
2011-10-13,0.003232266943354878
2011-10-14,0.00015411524121899944
2011-10-17,0.0017958512029234708
2011-10-18,0.0010708047968583934
2011-10-19,-0.0022932624647999944
2011-10-20,-0.001414547924443177
2011-10-21,0.00161917390624855
2011-10-24,0.00545366078202969
2011-10-25,0.0034115160299323932
2011-10-26,-0.0049415421754259725
2011-10-27,-0.002899532537392502
2011-10-28,0.0039051088968811154
2011-10-31,0.005840172302433055
2011-11-01,0.002943866577293175
2011-11-02,0.001379729762436277
2011-11-03,0.0008818217405117679
2011-11-04,0.0015758827050242896
2011-11-07,0.001362093883696014
2011-11-08,-0.002284943427377506
2011-11-09,-0.0016569696009106627
2011-11-10,-0.0035977984491991633
2011-11-11,0.000883120313411867
2011-11-14,0.0018167816525518354
2011-11-15,-0.00018426679881866637
2011-11-16,-0.0010191324849501138
2011-11-17,-0.0035792755525588804
2011-11-18,-0.0026922180590092104
2011-11-21,-0.0024525472231601286
2011-11-22,0.001238413811411876
2011-11-23,-0.0031621191369912705
2011-11-25,-0.005433694394490596
2011-11-28,0.0062774693175136065
2011-11-29,-0.0003719490561453487
2011-11-30,0.0026697987929413802
2011-12-01,0.0008395734802830734
2011-12-02,0.004452229800845364
2011-12-05,0.0012351996571169366
2011-12-06,-0.001180986775076942
2011-12-07,0.0026275548483498667
2011-12-08,-0.0003292623345976242
2011-12-09,-0.0019338879815224974
2011-12-12,-0.0006408724577134928
2011-12-13,0.0015147331232909789
2011-12-14,-0.0008913331267562663
2011-12-15,-0.00035281050975299877
2011-12-16,0.005270612287283871
2011-12-19,0.001248230149851537
2011-12-20,-0.0005940237628235812
2011-12-21,-0.0025308368569874062
2011-12-22,0.0022814548562968273
2011-12-23,-0.001227851266439206
2011-12-27,0.0014920619559941617
2011-12-28,0.0015211595972965952
2011-12-29,0.002293751847882941
2011-12-30,0.002518407977341708
2012-01-03,-0.00035107515536847433
2012-01-04,-0.001465896582189763
2012-01-05,-0.0008216729454095795
2012-01-06,0.0023786082359593674
2012-01-09,-6.458573797107903e-06
2012-01-10,0.0007905435153592322
2012-01-11,0.003559672506133982
2012-01-12,-0.0014694062240496741
2012-01-13,0.002266703646511159
2012-01-17,0.0022177882041825026
2012-01-18,-0.00047233307895699905
2012-01-19,-0.0028880618576786476
2012-01-20,-0.00244457471685422
2012-01-23,-0.0002445909643642441
2012-01-24,0.0011721142109115679
2012-01-25,0.006653908441699885
2012-01-26,0.004269780939911261
2012-01-27,0.0019275172147867892
2012-01-30,0.0008488970594344725
2012-01-31,0.003170552485767697
2012-02-01,-0.0006041691613852818
2012-02-02,0.0015721034006874746
2012-02-03,-0.003197163583418816
2012-02-06,0.002059262555111241
2012-02-07,-0.0032947391893378697
2012-02-08,0.0009496958802532873
2012-02-09,-0.0010609916225455818
2012-02-10,0.0006193986259928064
2012-02-13,0.001215189823634777
2012-02-14,0.001353597364054382
2012-02-15,-0.0004760385740706363
2012-02-16,-0.0010577172572459048
2012-02-17,-0.0010666482518502107
2012-02-21,-0.0004790454751062434
2012-02-22,0.003845934264053108
2012-02-23,0.002185610677116534
2012-02-24,0.001505616345020222
2012-02-27,0.002069090872430124
2012-02-28,0.001639178588628054
2012-02-29,-0.0031447618866264904
2012-03-01,-0.000650353030192341
2012-03-02,0.001096429042779512
2012-03-05,-0.003134461478628059
2012-03-06,-0.001824948725577591
2012-03-07,6.789776225257782e-05
2012-03-08,0.0008406875229260979
2012-03-09,0.00015939107625650983
2012-03-12,-0.0005355660304858789
2012-03-13,-0.001997157709706876
2012-03-14,-0.008864022112659353
2012-03-15,-0.0006109397151251583
2012-03-16,-0.00021022511504098507
2012-03-19,-0.0026552736930971488
2012-03-20,-0.0005238807916980726
2012-03-21,0.0027364472191939715
2012-03-22,0.0003559478904096025
2012-03-23,0.002432454104521531
2012-03-26,0.0022217581768964045
2012-03-27,0.004123838477071429
2012-03-28,-0.002635292205043771
2012-03-29,0.0019169893117643166
2012-03-30,-0.002987256004161054
2012-04-02,0.002908112184496714
2012-04-03,-0.005848753444212762
2012-04-04,0.001013396837303171
2012-04-05,0.0024800516788421323
2012-04-09,0.004635435646133557
2012-04-10,0.00036529119060246806
2012-04-11,-0.0005064614838770076
2012-04-12,0.002125647155684085
2012-04-13,0.001914579641044245
2012-04-16,-0.00019266307248666514
2012-04-17,0.0016861726039316682
2012-04-18,0.0006539436536259213
2012-04-19,-0.00023788593957763116
2012-04-20,0.0005387083899739409
2012-04-23,1.6199000469674374e-05
2012-04-24,-0.0009439033437649291
2012-04-25,0.0022927838992059524
2012-04-26,0.003004451656512197
2012-04-27,0.0008877654872716523
2012-04-30,0.000681339109392276
2012-05-01,-0.0005669943226384033
2012-05-02,0.0017694382067987569
2012-05-03,-0.0010588972889251647
2012-05-04,0.00036504688010219333
2012-05-07,0.00033955160497156633
2012-05-08,0.0009417866366583372
2012-05-09,-0.001099816127310027
2012-05-10,-0.0010729905706616805
2012-05-11,0.0023606501553461445
2012-05-14,-0.0002798141229013451
2012-05-15,-0.0015395339132137087
2012-05-16,-0.0021697840170634697
2012-05-17,-0.0025077975173353195
2012-05-18,-0.0012256414041242891
2012-05-21,0.0024343759121785435
2012-05-22,-0.001732470681576559
2012-05-23,0.0013313583064751278
2012-05-24,-0.001112624594478251
2012-05-25,0.0010437371820113395
2012-05-29,0.0029193500013291462
2012-05-30,0.0033815518105682063
2012-05-31,4.781995502467495e-06
2012-06-01,0.0009755680114151843
2012-06-04,-0.0036170686314879186
2012-06-05,-7.70569578461e-05
2012-06-06,0.0006820284466944049
2012-06-07,0.002313500554880221
2012-06-08,0.0023002231201276757
2012-06-11,-0.0014376253873730205
2012-06-12,-0.0006003664195219915
2012-06-13,0.0019503598805892253
2012-06-14,0.0012743187468384765
2012-06-15,0.004240952133293119
2012-06-18,7.785713043229059e-05
2012-06-19,0.0006083283099063141
2012-06-20,-0.0007535416400369366
2012-06-21,-0.003099708865897499
2012-06-22,-0.00011557991943111912
2012-06-25,0.00189892363309907
2012-06-26,-0.0010816889145052189
2012-06-27,0.003243484259201068
2012-06-28,0.0014762013867355428
2012-06-29,0.00263821373832851
2012-07-02,0.003566797807520228
2012-07-03,0.0004832387271773708
2012-07-05,0.0014166421332664214
2012-07-06,0.0006085042168899601
2012-07-09,0.0020540459454665427
2012-07-10,-0.0017940240181737455
2012-07-11,0.00044780902977614723
2012-07-12,0.0007171794003977272
2012-07-13,0.0019736740497326988
2012-07-16,0.0006364500021438513
2012-07-17,0.00010952501601257936
2012-07-18,0.0026309599517515547
2012-07-19,0.000213384470460376
2012-07-20,0.0005663682904317735
2012-07-23,-0.0008365072813167895
2012-07-24,-0.0010274682463711216
2012-07-25,0.00013535582120605127
2012-07-26,0.0019629116696089355
2012-07-27,-0.0014241311759147779
2012-07-30,0.0022085662438158238
2012-07-31,-0.00018440025483001943
2012-08-01,-0.001029746685108246
2012-08-02,-0.00023898874589811658
2012-08-03,-0.000311339153146184
2012-08-06,0.0005767727155503444
2012-08-07,-0.0033099289517917185
2012-08-08,-0.0006301696134916046
2012-08-09,-0.00019792246404493063
2012-08-10,0.001676201741505956
2012-08-13,-0.0005589630325907313
2012-08-14,-0.00277009092849112
2012-08-15,-0.004131974992760856
2012-08-16,4.0525628203447184e-05
2012-08-17,0.0009406378763503476
2012-08-20,0.0008473580751624521
2012-08-21,0.0010581282427810645
2012-08-22,0.004862243987697967
2012-08-23,0.0002484925518162484
2012-08-24,0.0012563484855849794
2012-08-27,0.0013611557998232104
2012-08-28,-1.975458275182973e-06
2012-08-29,-2.6678877364516573e-05
2012-08-30,0.0004465015614993906
2012-08-31,0.0054977958639617075
2012-09-04,-0.001563388247283637
2012-09-05,-0.00035163875837718184
2012-09-06,-0.0012714366154139567
2012-09-07,0.0018553683378397245
2012-09-10,-0.000564374020879499
2012-09-11,0.0008794256202035999
2012-09-12,-0.0019290528348102631
2012-09-13,0.004973404017654559
2012-09-14,-0.0053456605370031385
2012-09-17,0.000283936708634025
2012-09-18,0.0015353772604898008
2012-09-19,0.0008938629759789318
2012-09-20,-0.0007656289995271459
2012-09-21,0.0011168666738516908
2012-09-24,0.0007439665862876144
2012-09-25,-0.0007741384609337709
2012-09-26,0.0007943446100491247
2012-09-27,0.002409397464845364
2012-09-28,-0.0013626373792113844
2012-10-01,0.0010101967869218242
2012-10-02,0.0002271086309995063
2012-10-03,0.0012044502582992944
2012-10-04,-0.0003380481730546059
2012-10-05,-0.003059933304361606
2012-10-08,0.0013793440575273763
2012-10-09,-0.0024961616888270477
2012-10-10,0.0004019556903840371
2012-10-11,0.002399267415958972
2012-10-12,-1.0136671915184081e-06
2012-10-15,0.001956773454752758
2012-10-16,-0.0011714808154397183
2012-10-17,-0.002954602208688595
2012-10-18,-0.0014810620094893867
2012-10-19,-0.00030141037519304525
2012-10-22,-0.002151122444182585
2012-10-23,0.000670190860577291
2012-10-24,-0.0018909755367579884
2012-10-25,-0.0016196446610460269
2012-10-26,0.003412744100198317
2012-10-31,0.0028956646882973835
2012-11-01,-0.0008474535568403496
2012-11-02,-0.001056300412872857
2012-11-05,0.001361784774869923
2012-11-06,-0.0015844473465419506
2012-11-07,0.0014144676468303974
2012-11-08,0.0009115633040317483
2012-11-09,-0.0003024544001895002
2012-11-12,0.0004029727009031703
2012-11-13,-0.00013868954907214626
2012-11-14,-0.0019140393994330207
2012-11-15,-0.0007273618115115621
2012-11-16,0.0015609440188593116
2012-11-19,0.004057660599995794
2012-11-20,-0.0027388019261505026
2012-11-21,-0.0006596399171646672
2012-11-23,0.0015738398331854864
2012-11-26,0.0009535427984219691
2012-11-27,0.0012530728074187092
2012-11-28,0.0012428596102489475
2012-11-29,0.0022721118033963705
2012-11-30,0.00030943217582635185
2012-12-03,0.0008394011070460561
2012-12-04,0.0007298602782557229
2012-12-05,0.001122470429376854
2012-12-06,0.0007628101582526359
2012-12-07,-0.0020097778997377747
2012-12-10,0.000785538399810326
2012-12-11,-0.0006988151022377931
2012-12-12,-0.0017459701960385043
2012-12-13,-0.0028127450163000223
2012-12-14,0.001049488214016625
2012-12-17,-0.0014823352616739616
2012-12-18,-0.001422446035243885
2012-12-19,0.00036066242095045276
2012-12-20,0.00162738282678343
2012-12-21,0.00023333593425034493
2012-12-24,-0.0018687895301024993
2012-12-26,0.001876620341077162
2012-12-27,0.0018294911664464841
2012-12-28,-3.663134609666052e-05
2012-12-31,-0.0009824325366970532
2013-01-02,0.0017807278567965046
2013-01-03,-0.00452531895939956
2013-01-04,0.000604561587771224
2013-01-07,0.000494397067453578
2013-01-08,0.001151387083206723
2013-01-09,0.0009260971608202606
2013-01-10,-0.0005336146001940767
2013-01-11,0.002296568311147107
2013-01-14,-0.0005688522887902225
2013-01-15,0.0013407268155551932
2013-01-16,0.00036107475742497286
2013-01-17,-0.0012830763033642167
2013-01-18,0.0023832558845062746
2013-01-22,0.001132534752436909
2013-01-23,0.00022171800168035993
2013-01-24,-0.0005282176623743196
2013-01-25,-0.0038661933740519183
2013-01-28,-0.0014860776664371578
2013-01-29,-0.0009830939348129952
2013-01-30,-0.0016731627991009024
2013-01-31,-0.0004212119371895806
2013-02-01,-0.0004715243180933859
2013-02-04,0.0016228663796131748
2013-02-05,-0.0008163273263175341
2013-02-06,0.0015949279553781892
2013-02-07,-0.0003794340330157686
2013-02-08,0.001171133370647004
2013-02-11,-0.0007810827943598442
2013-02-12,0.0003346614538222159
2013-02-13,-0.0017591246311621234
2013-02-14,0.002597850397791035
2013-02-15,-0.0007643960413037387
2013-02-19,-0.00025092842700646933
2013-02-20,-0.00013280405372328996
2013-02-21,0.0007554607524877799
2013-02-22,0.0021032290801059617
2013-02-25,0.002579576862231203
2013-02-26,0.0004799475710133283
2013-02-27,0.0008997981449110348
2013-02-28,0.0004719596626394651
2013-03-01,0.002123704612881694
2013-03-04,-0.0010966071011488943
2013-03-05,0.0007236968015593703
2013-03-06,-0.0022640183224496013
2013-03-07,-0.0017442953864906796
2013-03-08,-0.002475308454201408
2013-03-11,0.0004679308453072739
2013-03-12,0.0015110918865663958
2013-03-13,-0.000552587518159231
2013-03-14,0.0017695128942991634
2013-03-15,0.0020363560979468343
2013-03-18,0.0015253759861866278
2013-03-19,0.0010808560830903868
2013-03-20,-0.0008709077019912748
2013-03-21,0.00035939337942791916
2013-03-22,0.0006876794787387119
2013-03-25,-0.00022939125313004016
2013-03-26,0.001959490882177839
2013-03-27,0.002457627143715335
2013-03-28,-0.0007268583723185618
2013-04-01,0.001591431694648593
2013-04-02,-0.0011162229982891736
2013-04-03,0.0014184526508356221
2013-04-04,0.0028749069611944122
2013-04-05,0.0019315707511835534
2013-04-08,-0.000980952639269117
2013-04-09,0.001514321488620185
2013-04-10,-0.000997685297420503
2013-04-11,0.0008130175859251132
2013-04-12,0.0030593455261527236
2013-04-15,-0.0029150299557884063
2013-04-16,0.0012831249111238119
2013-04-17,-0.0007372273222552295
2013-04-18,-0.00014775391313737174
2013-04-19,0.00021820129792948784
2013-04-22,0.0013402017453301163
2013-04-23,0.0012406612167490394
2013-04-24,0.001106405533916055
2013-04-25,0.0006863927962421634
2013-04-26,0.0017737887372428762
2013-04-29,0.001154219404878365
2013-04-30,0.0004990700197482489
2013-05-01,0.0005541119012320017
2013-05-02,0.0026421489953425414
2013-05-03,-0.004147362595396942
2013-05-06,-0.00038670974732535335
2013-05-07,-0.0007997477479394499
2013-05-08,0.0021252634743242904
2013-05-09,-0.001209744337723917
2013-05-10,-0.004858404174990061
2013-05-13,-0.0023289534512883625
2013-05-14,-0.0016059557559218174
2013-05-15,0.002070870968430061
2013-05-16,0.0032947722936713664
2013-05-17,-0.002563361370146122
2013-05-20,-3.2399808692851195e-05
2013-05-21,0.0021573532601990575
2013-05-22,-0.007335866871666319
2013-05-23,-9.940753348025577e-05
2013-05-24,-0.0004985112986247708
2013-05-28,-0.007624595507000342
2013-05-29,0.000601620672798342
2013-05-30,0.000925202270491976
2013-05-31,-0.0067181939060873
2013-06-03,0.0011843470451542437
2013-06-04,-0.0018931449412562529
2013-06-05,-0.0007745440184295793
2013-06-06,0.0038071511624986343
2013-06-07,-0.0035655773302210036
2013-06-10,-0.0022805944555098767
2013-06-11,-0.001376774755684762
2013-06-12,-0.00306425133822541
2013-06-13,0.009289760164516547
2013-06-14,0.0007549476203165817
2013-06-17,-0.0008789105344065851
2013-06-18,0.000817480903984702
2013-06-19,-0.013575777605424721
2013-06-20,-0.008856420762217043
2013-06-21,-0.008265903911700345
2013-06-24,-0.006132029663927119
2013-06-25,0.00406349163372921
2013-06-26,0.005587151213902075
2013-06-27,0.005304891941400491
2013-06-28,-0.0029962775512040185
2013-07-01,0.002396161049320833
2013-07-02,-0.000449898193388254
2013-07-03,-0.0002511089589868343
2013-07-05,-0.012652016071003747
2013-07-08,0.008066771703510334
